link|edicao|tipo_trabalho|titulo
https://rebep.org.br/revista/article/view/1103|v. 35 n. 3 (2018): Revista|Artigos originais|Perfil sociodemográfico e distribuição territorial dos russos em São Paulo: deslocados de guerra da Europa e refugiados da China após a Segunda Guerra Mundial
https://rebep.org.br/revista/article/view/1106|v. 35 n. 3 (2018): Revista|Artigos originais|Concentração intraurbana de população e empregos: os centros antigos das cidades brasileiras perderam primazia?
https://rebep.org.br/revista/article/view/1113|v. 35 n. 1 (2018)|Artigos originais|Modelando os determinantes próximos da fecundidade para o Brasil: o advento das preferências competitivas
https://rebep.org.br/revista/article/view/1130|v. 35 n. 3 (2018): Revista|Artigos originais|Determinantes do emprego secundário e informalidade: evidências adicionais para o mercado de trabalho brasileiro
https://rebep.org.br/revista/article/view/1136|v. 35 n. 1 (2018)|Artigos originais|Alice no País das Maravilhas: fecundidade não realizada e satisfação com o número de filhos tidos de acordo com o ponto de vista dos casais em uma cidade do Brasil
https://rebep.org.br/revista/article/view/1140|v. 35 n. 2 (2018)|Artigos originais|Quais são os efeitos do envelhecimento populacional nos sistemas previdenciários de Brasil, Espanha e França?
https://rebep.org.br/revista/article/view/1147|v. 35 n. 3 (2018): Revista|Artigos originais|Capital social e assimilação ocupacional de migrantes internos no Peru
https://rebep.org.br/revista/article/view/1150|v. 35 n. 2 (2018)|Artigos originais|Mortalidade relacionada ao consumo de álcool e seu impacto na expectativa de vida da população do noroeste argentino, 2011
https://rebep.org.br/revista/article/view/1152|v. 35 n. 2 (2018)|Artigos originais|Decomposição das taxas de mortalidade por doenças cardiovasculares na população adulta: um estudo para as microrregiões brasileiras entre 1996 e 2015
https://rebep.org.br/revista/article/view/1160|v. 34 n. 3 (2017)|Editorial|Nota da Editora
https://rebep.org.br/revista/article/view/1161|v. 34 n. 3 (2017)|Editorial|Nota Editorial Temática
https://rebep.org.br/revista/article/view/1170|v. 35 n. 2 (2018)|Ponto de Vista|¿Es relevante incorporar la medición de la mortalidad en los censos de América Latina y el Caribe?
https://rebep.org.br/revista/article/view/1172|v. 35 n. 3 (2018): Revista|Artigos de revisão|Mulheres imigrantes: presença e ocultamento (interiores de São Paulo, 1880-1930)
https://rebep.org.br/revista/article/view/1174|v. 35 n. 1 (2018)|Artigos originais|Uma análise da escolha do curso superior no Brasil
https://rebep.org.br/revista/article/view/1180|v. 35 n. 1 (2018)|Artigos originais|Há convergência da fecundidade no Brasil e na Argentina? Um enfoque em desigualdades
https://rebep.org.br/revista/article/view/1181|v. 35 n. 1 (2018)|Ponto de Vista|A importância da informação estatística para as políticas sociais no Brasil: breve reflexão sobre a experiência do passado para considerar no presente
https://rebep.org.br/revista/article/view/1189|v. 35 n. 1 (2018)|Artigos originais|Aplicação da técnica P/F de Brass em um contexto de rápida queda da fecundidade adolescente
https://rebep.org.br/revista/article/view/1215|v. 35 n. 3 (2018): Revista|Artigos originais|Análise e previsão demográfica utilizando-se matrizes de crescimento e distribuição populacional intermunicipal
https://rebep.org.br/revista/article/view/1219|v. 35 n. 2 (2018)|Notas de pesquisa|Violência urbana e política pública de prevenção: avaliação do Programa Fica Vivo! no estado de Minas Gerais, Brasil
https://rebep.org.br/revista/article/view/1220|v. 35 n. 2 (2018)|Artigos originais|Comparação dos diferentes métodos de avaliação da segurança alimentar e nutricional domiciliar na zona rural de uma cidade brasileira
https://rebep.org.br/revista/article/view/1242|v. 35 n. 1 (2018)|Artigos originais|Sexo da criança e estrutura domiciliar no Brasil: viés dos pais e dos avós?
https://rebep.org.br/revista/article/view/1243|v. 35 n. 3 (2018): Revista|Nota técnica|Os indígenas nos censos demográficos brasileiros pré-1991
https://rebep.org.br/revista/article/view/1252|v. 35 n. 3 (2018): Revista|Artigos originais|Os processos de urbanização e conversão florestal na Amazônia paraense – um estudo multiescalar
https://rebep.org.br/revista/article/view/1254|v. 36 (2019): Revista|Artigos originais|Imigração internacional: uma alternativa para os impactos das mudanças demográficas no Brasil?
https://rebep.org.br/revista/article/view/1255|v. 35 n. 3 (2018): Revista|Artigos originais|Migrações internacionais no Brasil no período 2005-2010, com ênfase nos efeitos diretos e indiretos da imigração de retorno dos brasileiros
https://rebep.org.br/revista/article/view/1265|v. 35 n. 1 (2018)|Notas de pesquisa|Métodos para estimação da subenumeração do grupo etário de 0 a 4 anos no Censo Demográfico brasileiro de 2000
https://rebep.org.br/revista/article/view/1271|v. 35 n. 2 (2018)|Artigos originais|Envelhecimento populacional e gastos com saúde: uma análise das transferências intergeracionais e intrageracionais na saúde suplementar brasileira
https://rebep.org.br/revista/article/view/1280|v. 35 n. 1 (2018)|Artigos originais|Tendências na alocação do tempo no Brasil: trabalho e lazer
https://rebep.org.br/revista/article/view/1286|v. 35 n. 1 (2018)|Artigos originais|Os arranjos familiares importam no momento de decidir em qual rede de ensino matricular os filhos?
https://rebep.org.br/revista/article/view/1289|v. 35 n. 3 (2018): Revista|Resenha|Novos elementos teórico-metodológicos para os estudos migratórios em fronteira
https://rebep.org.br/revista/article/view/1295|v. 35 n. 3 (2018): Revista|Notas de pesquisa|Rumo à América: passageiros da rota Hamburgo–São Francisco do Sul na segunda metade dos Oitocentos
https://rebep.org.br/revista/article/view/1299|v. 35 n. 2 (2018)|Artigos originais|Diferenciais de mortalidade em um hospital filantrópico: a Santa Casa de Misericórdia de Campinas (1876-1885)
https://rebep.org.br/revista/article/view/1303|v. 36 (2019): Revista|Artigos de revisão|Ouvindo silêncios: Daniel Hogan, o mundo rural e a natureza
https://rebep.org.br/revista/article/view/1307|v. 36 (2019): Revista|Artigos originais|A letalidade dos acidentes de trânsito nas rodovias federais brasileiras
https://rebep.org.br/revista/article/view/1317|v. 36 (2019): Revista|Artigos originais|Desordem na governança global e o caos nas mudanças climáticas
https://rebep.org.br/revista/article/view/1328|v. 36 (2019): Revista|Artigos originais|Um espaço, dois momentos epidêmicos: surtos de febre amarela (1896-1897) e de gripe (1918-1919) em Campinas, estado de São Paulo
https://rebep.org.br/revista/article/view/1339|v. 36 (2019): Revista|Artigos originais|Background familiar e desempenho escolar: uma abordagem com variáveis binárias a partir dos resultados do Saresp
https://rebep.org.br/revista/article/view/1349|v. 36 (2019): Revista|Artigos originais|O fluxo imigratório do distrito do Porto para o estado do Pará: borracha, conflitos, epidemias e gênero (1834-1930)
https://rebep.org.br/revista/article/view/1351|v. 36 (2019): Revista|Artigos originais|Estruturas invisíveis de segregação na Região Metropolitana de Goiânia
https://rebep.org.br/revista/article/view/1352|v. 36 (2019): Revista|Artigos originais|Os fluxos migratórios entre os níveis da hierarquia urbana brasileira no período 1980-2010
https://rebep.org.br/revista/article/view/1354|v. 36 (2019): Revista|Artigos originais|“Quem leva a pior?” Nordestinos e bolivianos no mercado de trabalho paulista
https://rebep.org.br/revista/article/view/1357|v. 35 n. 2 (2018)|Editorial|Nota da Editora
https://rebep.org.br/revista/article/view/1358|v. 35 n. 3 (2018): Revista|Editorial|Nota Editorial
https://rebep.org.br/revista/article/view/1359|v. 35 n. 1 (2018)|Editorial|Nota da Editora
https://rebep.org.br/revista/article/view/1362|v. 36 (2019): Revista|Artigos originais|Análise da secularização no Brasil
https://rebep.org.br/revista/article/view/1364|v. 36 (2019): Revista|Artigos originais|Baixa fecundidade e adiamento do primeiro filho no Brasil
https://rebep.org.br/revista/article/view/1373|v. 36 (2019): Revista|Artigos originais|Sírios e libaneses no oeste paulista – décadas de 1880 a 1950
https://rebep.org.br/revista/article/view/1380|v. 36 (2019): Revista|Artigos originais|Estimação indireta da mortalidade infantil em pequenas áreas
https://rebep.org.br/revista/article/view/1382|v. 36 (2019): Revista|Artigos originais|Empregadas domésticas e cuidadoras profissionais: compartilhando as fronteiras da precariedade
https://rebep.org.br/revista/article/view/1389|v. 36 (2019): Revista|Artigos originais|Fluidez racial na Região Metropolitana de Belo Horizonte: características individuais e contexto local na construção da raça
https://rebep.org.br/revista/article/view/1418|v. 36 (2019): Revista|Artigos originais|A penalidade pela maternidade: participação e qualidade da inserção no mercado de trabalho das mulheres com filhos
https://rebep.org.br/revista/article/view/1432|v. 36 (2019): Revista|Artigos originais|Estudo comparativo das estruturas ocupacionais urbanas: Brasil e Estados Unidos
https://rebep.org.br/revista/article/view/1435|v. 36 (2019): Revista|Resenha|Entre o ideal e o real: percepções e práticas acerca da divisão de atividades domésticas e de cuidados no Brasil
https://rebep.org.br/revista/article/view/1443|v. 36 (2019): Revista|Artigos originais|Funções modelo de migração: limites e aplicações
https://rebep.org.br/revista/article/view/1450|v. 36 (2019): Revista|Artigos originais|Diferenciais de mortalidade por sexo no município de São Paulo em 2005 e 2016: contribuição dos grupos etários e das principais causas de óbito
https://rebep.org.br/revista/article/view/1458|v. 36 (2019): Revista|Artigos originais|Análise da linha de cuidado para pacientes com diabetes mellitus e hipertensão arterial: a experiência de um município de pequeno porte no Brasil
https://rebep.org.br/revista/article/view/1461|v. 36 (2019): Revista|Artigos originais|A transição da fecundidade no Brasil ao longo do século XX – uma perspectiva regional
https://rebep.org.br/revista/article/view/1462|v. 36 (2019): Revista|Artigos originais|Padrões recentes de inserção e mobilidade no trabalho doméstico no Brasil metropolitano: descontinuidades e persistências
https://rebep.org.br/revista/article/view/1464|v. 36 (2019): Revista|Artigos originais|Qualidade dos registros de óbitos e estimativas de mortalidade adulta no Suriname e regiões
https://rebep.org.br/revista/article/view/1473|v. 36 (2019): Revista|Nota técnica|Os 25 anos da CIPD: Terra inabitável e o grito da juventude
https://rebep.org.br/revista/article/view/1474|v. 36 (2019): Revista|Artigos originais|O mix contraceptivo eternamente obsoleto no Brasil e seu legado.
https://rebep.org.br/revista/article/view/1479|v. 36 (2019): Revista|Ponto de Vista|Palco e bastidores da Conferência Internacional sobre População e Desenvolvimento
https://rebep.org.br/revista/article/view/1490|v. 36 (2019): Revista|Resenha|Vidas em movimento: da consideração à ética da diferença
https://rebep.org.br/revista/article/view/1492|v. 36 (2019): Revista|Resenha|Desafios enfrentados pelos regimes de previdência no Brasil: o papel das premissas atuariais nos RPPS municipais
https://rebep.org.br/revista/article/view/1500|v. 36 (2019): Revista|Ponto de Vista|O Cairo pela metade
https://rebep.org.br/revista/article/view/1501|v. 36 (2019): Revista|Ponto de Vista|Do Cairo à Nairóbi: 25 anos da agenda de população e desenvolvimento no Brasil
https://rebep.org.br/revista/article/view/1543|v. 36 (2019): Revista|Editorial|Nota da Editora
